ID,DENSITY,FLUID_ID,GASEOUS,IMAGE_FILE_PATH,INTERNAL_NAME,LOCALIZED_NAME,LUMINOSITY,MOD_ID,NBT,TEMPERATURE,UNLOCALIZED_NAME,VISCOSITY
f~gregtech~dye.chemical.dyepink,1000,208,false,fluid/gregtech/dye.chemical.dyepink.png,dye.chemical.dyepink,Chemical Pink Dye,0,gregtech,,295,fluid.dye.chemical.dyepink,1000
f~gregtech~dye.chemical.dyepurple,1000,200,false,fluid/gregtech/dye.chemical.dyepurple.png,dye.chemical.dyepurple,Chemical Purple Dye,0,gregtech,,295,fluid.dye.chemical.dyepurple,1000
f~gregtech~dye.chemical.dyered,1000,192,false,fluid/gregtech/dye.chemical.dyered.png,dye.chemical.dyered,Chemical Red Dye,0,gregtech,,295,fluid.dye.chemical.dyered,1000
f~gregtech~dye.chemical.dyewhite,1000,220,false,fluid/gregtech/dye.chemical.dyewhite.png,dye.chemical.dyewhite,Chemical White Dye,0,gregtech,,295,fluid.dye.chemical.dyewhite,1000
f~gregtech~dye.chemical.dyeyellow,1000,212,false,fluid/gregtech/dye.chemical.dyeyellow.png,dye.chemical.dyeyellow,Chemical Yellow Dye,0,gregtech,,295,fluid.dye.chemical.dyeyellow,1000
f~gregtech~dye.watermixed.dyeblack,1000,189,false,fluid/gregtech/dye.watermixed.dyeblack.png,dye.watermixed.dyeblack,Water Mixed Black Dye,0,gregtech,,295,fluid.dye.watermixed.dyeblack,1000
f~gregtech~dye.watermixed.dyeblue,1000,197,false,fluid/gregtech/dye.watermixed.dyeblue.png,dye.watermixed.dyeblue,Water Mixed Blue Dye,0,gregtech,,295,fluid.dye.watermixed.dyeblue,1000
f~gregtech~dye.watermixed.dyebrown,1000,195,false,fluid/gregtech/dye.watermixed.dyebrown.png,dye.watermixed.dyebrown,Water Mixed Brown Dye,0,gregtech,,295,fluid.dye.watermixed.dyebrown,1000
f~gregtech~dye.watermixed.dyecyan,1000,201,false,fluid/gregtech/dye.watermixed.dyecyan.png,dye.watermixed.dyecyan,Water Mixed Cyan Dye,0,gregtech,,295,fluid.dye.watermixed.dyecyan,1000
f~gregtech~dye.watermixed.dyegray,1000,205,false,fluid/gregtech/dye.watermixed.dyegray.png,dye.watermixed.dyegray,Water Mixed Gray Dye,0,gregtech,,295,fluid.dye.watermixed.dyegray,1000
f~gregtech~dye.watermixed.dyegreen,1000,193,false,fluid/gregtech/dye.watermixed.dyegreen.png,dye.watermixed.dyegreen,Water Mixed Green Dye,0,gregtech,,295,fluid.dye.watermixed.dyegreen,1000
f~gregtech~dye.watermixed.dyelightblue,1000,213,false,fluid/gregtech/dye.watermixed.dyelightblue.png,dye.watermixed.dyelightblue,Water Mixed Light Blue Dye,0,gregtech,,295,fluid.dye.watermixed.dyelightblue,1000
f~gregtech~dye.watermixed.dyelightgray,1000,203,false,fluid/gregtech/dye.watermixed.dyelightgray.png,dye.watermixed.dyelightgray,Water Mixed Light Gray Dye,0,gregtech,,295,fluid.dye.watermixed.dyelightgray,1000
f~gregtech~dye.watermixed.dyelime,1000,209,false,fluid/gregtech/dye.watermixed.dyelime.png,dye.watermixed.dyelime,Water Mixed Lime Dye,0,gregtech,,295,fluid.dye.watermixed.dyelime,1000
f~gregtech~dye.watermixed.dyemagenta,1000,215,false,fluid/gregtech/dye.watermixed.dyemagenta.png,dye.watermixed.dyemagenta,Water Mixed Magenta Dye,0,gregtech,,295,fluid.dye.watermixed.dyemagenta,1000
f~gregtech~dye.watermixed.dyeorange,1000,217,false,fluid/gregtech/dye.watermixed.dyeorange.png,dye.watermixed.dyeorange,Water Mixed Orange Dye,0,gregtech,,295,fluid.dye.watermixed.dyeorange,1000
f~gregtech~dye.watermixed.dyepink,1000,207,false,fluid/gregtech/dye.watermixed.dyepink.png,dye.watermixed.dyepink,Water Mixed Pink Dye,0,gregtech,,295,fluid.dye.watermixed.dyepink,1000
f~gregtech~dye.watermixed.dyepurple,1000,199,false,fluid/gregtech/dye.watermixed.dyepurple.png,dye.watermixed.dyepurple,Water Mixed Purple Dye,0,gregtech,,295,fluid.dye.watermixed.dyepurple,1000
f~gregtech~dye.watermixed.dyered,1000,191,false,fluid/gregtech/dye.watermixed.dyered.png,dye.watermixed.dyered,Water Mixed Red Dye,0,gregtech,,295,fluid.dye.watermixed.dyered,1000
f~gregtech~dye.watermixed.dyewhite,1000,219,false,fluid/gregtech/dye.watermixed.dyewhite.png,dye.watermixed.dyewhite,Water Mixed White Dye,0,gregtech,,295,fluid.dye.watermixed.dyewhite,1000
f~gregtech~dye.watermixed.dyeyellow,1000,211,false,fluid/gregtech/dye.watermixed.dyeyellow.png,dye.watermixed.dyeyellow,Water Mixed Yellow Dye,0,gregtech,,295,fluid.dye.watermixed.dyeyellow,1000
f~gregtech~enrichedbacterialsludge,1000,159,false,fluid/gregtech/enrichedbacterialsludge.png,enrichedbacterialsludge,Enriched Bacterial Sludge,15,gregtech,,300,fluid.enrichedbacterialsludge,1000
f~gregtech~entangled_bedrockium,-100,944,true,fluid/gregtech/entangled_bedrockium.png,entangled_bedrockium,Entangled Bedrockium Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_bedrockium,200
f~gregtech~entangled_celestialtungsten,-100,946,true,fluid/gregtech/entangled_celestialtungsten.png,entangled_celestialtungsten,Entangled Celestial Tungsten Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_celestialtungsten,200
f~gregtech~entangled_chromaticglass,-100,945,true,fluid/gregtech/entangled_chromaticglass.png,entangled_chromaticglass,Entangled Chromatic Glass Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_chromaticglass,200
f~gregtech~entangled_cosmicneutronium,-100,943,true,fluid/gregtech/entangled_cosmicneutronium.png,entangled_cosmicneutronium,Entangled Cosmic Neutronium Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_cosmicneutronium,200
f~gregtech~entangled_cosmicsolder,-100,956,true,fluid/gregtech/entangled_cosmicsolder.png,entangled_cosmicsolder,Entangled Cosmic Solder Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_cosmicsolder,200
f~gregtech~entangled_dimshiftedsuperfluid,-100,950,true,fluid/gregtech/entangled_dimshiftedsuperfluid.png,entangled_dimshiftedsuperfluid,Entangled Dimensionally Shifted Superfluid Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_dimshiftedsuperfluid,200
f~gregtech~entangled_eternity,-100,960,true,fluid/gregtech/entangled_eternity.png,entangled_eternity,Entangled Eternity Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_eternity,200
f~gregtech~entangled_hypogen,-100,948,true,fluid/gregtech/entangled_hypogen.png,entangled_hypogen,Entangled Hypogen Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_hypogen,200
f~gregtech~entangled_infinity,-100,947,true,fluid/gregtech/entangled_infinity.png,entangled_infinity,Entangled Infinity Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_infinity,200
f~gregtech~entangled_magmatter,-100,958,true,fluid/gregtech/entangled_magmatter.png,entangled_magmatter,Entangled MagMatter Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_magmatter,200
f~gregtech~entangled_mhdcsm,-100,957,true,fluid/gregtech/entangled_mhdcsm.png,entangled_mhdcsm,Entangled MHDCSM Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_mhdcsm,200
f~gregtech~entangled_neutronium,-100,942,true,fluid/gregtech/entangled_neutronium.png,entangled_neutronium,Entangled Neutronium Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_neutronium,200
f~gregtech~entangled_phononmedium,-100,951,true,fluid/gregtech/entangled_phononmedium.png,entangled_phononmedium,Entangled Lossless Phonon Transfer Medium Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_phononmedium,200
f~gregtech~entangled_quarkgluonplasma,-100,952,true,fluid/gregtech/entangled_quarkgluonplasma.png,entangled_quarkgluonplasma,Entangled Degenerate Quark Gluon Plasma Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_quarkgluonplasma,200
f~gregtech~entangled_space,-100,955,true,fluid/gregtech/entangled_space.png,entangled_space,Entangled Spatially Enlarged Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_space,200
f~gregtech~entangled_spacetime,-100,953,true,fluid/gregtech/entangled_spacetime.png,entangled_spacetime,Entangled SpaceTime Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_spacetime,200
f~gregtech~entangled_time,-100,954,true,fluid/gregtech/entangled_time.png,entangled_time,Entangled Tachyon Rich Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_time,200
f~gregtech~entangled_transcendentmetal,-100,949,true,fluid/gregtech/entangled_transcendentmetal.png,entangled_transcendentmetal,Entangled Transcendent Metal Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_transcendentmetal,200
f~gregtech~entangled_universium,-100,959,true,fluid/gregtech/entangled_universium.png,entangled_universium,Entangled Universium Bose-Einstein Condensate,0,gregtech,,0,fluid.entangled_universium,200
f~gregtech~entropiccatalyst,1000,765,false,fluid/gregtech/entropiccatalyst.png,entropiccatalyst,Entropic Catalyst,0,gregtech,,295,fluid.entropiccatalyst,1000
f~gregtech~ethane,-100,555,true,fluid/gregtech/ethane.png,ethane,Ethane,0,gregtech,,295,fluid.ethane,200
f~gregtech~ethenone,-100,562,true,fluid/gregtech/ethenone.png,ethenone,Ethenone,0,gregtech,,295,fluid.ethenone,200
f~gregtech~ethylene,-100,563,true,fluid/gregtech/ethylene.png,ethylene,Ethylene,0,gregtech,,295,fluid.ethylene,200
f~gregtech~ethyleneglycol,1000,778,false,fluid/gregtech/ethyleneglycol.png,ethyleneglycol,Ethylene Glycol,0,gregtech,,260,fluid.ethyleneglycol,1000
f~gregtech~ethyleneoxide,-100,776,true,fluid/gregtech/ethyleneoxide.png,ethyleneoxide,Ethylene Oxide,0,gregtech,,295,fluid.ethyleneoxide,200
f~gregtech~ethyltertbutylether,1000,678,false,fluid/gregtech/ethyltertbutylether.png,ethyltertbutylether,Anti-Knock Agent,0,gregtech,,179,fluid.ethyltertbutylether,1000
f~gregtech~exciteddtcc,1000,162,false,fluid/gregtech/exciteddtcc.png,exciteddtcc,Excited Dimensionally Transcendent Crude Catalyst,0,gregtech,,500000000,fluid.exciteddtcc,1000
f~gregtech~exciteddtec,1000,165,false,fluid/gregtech/exciteddtec.png,exciteddtec,Excited Dimensionally Transcendent Exotic Catalyst,0,gregtech,,500000000,fluid.exciteddtec,1000
f~gregtech~exciteddtpc,1000,163,false,fluid/gregtech/exciteddtpc.png,exciteddtpc,Excited Dimensionally Transcendent Prosaic Catalyst,0,gregtech,,500000000,fluid.exciteddtpc,1000
f~gregtech~exciteddtrc,1000,164,false,fluid/gregtech/exciteddtrc.png,exciteddtrc,Excited Dimensionally Transcendent Resplendent Catalyst,0,gregtech,,500000000,fluid.exciteddtrc,1000
f~gregtech~exciteddtsc,1000,166,false,fluid/gregtech/exciteddtsc.png,exciteddtsc,Excited Dimensionally Transcendent Stellar Catalyst,0,gregtech,,500000000,fluid.exciteddtsc,1000
f~gregtech~fermentedbacterialsludge,1000,160,false,fluid/gregtech/fermentedbacterialsludge.png,fermentedbacterialsludge,Fermented Bacterial Sludge,8,gregtech,,300,fluid.fermentedbacterialsludge,1000
f~gregtech~fermentedbiomass,1000,446,false,fluid/gregtech/fermentedbiomass.png,fermentedbiomass,Fermented Biomass,0,gregtech,,295,fluid.fermentedbiomass,1000
f~gregtech~fieryblood,1000,185,false,fluid/gregtech/fieryblood.png,fieryblood,Fiery Blood,0,gregtech,,6400,fluid.fieryblood,1000
f~gregtech~fishoil,1000,152,false,fluid/gregtech/fishoil.png,fishoil,Fish Oil,0,gregtech,,295,fluid.fishoil,1000
f~gregtech~flocculationwasteliquid,1000,389,false,fluid/gregtech/flocculationwasteliquid.png,flocculationwasteliquid,Flocculation Waste Liquid,0,gregtech,,273,fluid.flocculationwasteliquid,1000
f~gregtech~fluorine,-100,118,true,fluid/gregtech/fluorine.png,fluorine,Fluorine,0,gregtech,,53,fluid.fluorine,200
f~gregtech~franciumslurry,1000,751,false,fluid/gregtech/franciumslurry.png,franciumslurry,Francium Slurry,0,gregtech,,295,fluid.franciumslurry,1000
f~gregtech~gammabutyrolactone,1000,786,false,fluid/gregtech/gammabutyrolactone.png,gammabutyrolactone,gamma-Butyrolactone,0,gregtech,,229,fluid.gammabutyrolactone,1000
f~gregtech~gas_gas,-100,135,true,fluid/gregtech/gas_gas.png,gas_gas,Refinery Gas,0,gregtech,,295,fluid.gas_gas,200
f~gregtech~gas_natural_gas,-100,132,true,fluid/gregtech/gas_natural_gas.png,gas_natural_gas,Natural Gas,0,gregtech,,295,fluid.gas_natural_gas,200
f~gregtech~gas_sulfuricgas,-100,134,true,fluid/gregtech/gas_sulfuricgas.png,gas_sulfuricgas,Sulfuric Gas,0,gregtech,,295,fluid.gas_sulfuricgas,200
f~gregtech~gasoline,1000,681,false,fluid/gregtech/gasoline.png,gasoline,Gasoline,0,gregtech,,295,fluid.gasoline,1000
f~gregtech~glycerol,1000,570,false,fluid/gregtech/glycerol.png,glycerol,Glycerol,0,gregtech,,291,fluid.glycerol,1000
f~gregtech~glyceryl,1000,150,false,fluid/gregtech/glyceryl.png,glyceryl,Glyceryl Trinitrate,0,gregtech,,295,fluid.glyceryl,1000
f~gregtech~grade1purifiedwater,1000,390,false,fluid/gregtech/grade1purifiedwater.png,grade1purifiedwater,Filtered Water (Grade 1),0,gregtech,,273,fluid.grade1purifiedwater,1000
f~gregtech~grade2purifiedwater,1000,391,false,fluid/gregtech/grade2purifiedwater.png,grade2purifiedwater,Ozonated Water (Grade 2),0,gregtech,,273,fluid.grade2purifiedwater,1000
f~gregtech~grade3purifiedwater,1000,392,false,fluid/gregtech/grade3purifiedwater.png,grade3purifiedwater,Flocculated Water (Grade 3),0,gregtech,,273,fluid.grade3purifiedwater,1000
f~gregtech~grade4purifiedwater,1000,393,false,fluid/gregtech/grade4purifiedwater.png,grade4purifiedwater,pH Neutralized Water (Grade 4),0,gregtech,,273,fluid.grade4purifiedwater,1000
f~gregtech~grade5purifiedwater,1000,394,false,fluid/gregtech/grade5purifiedwater.png,grade5purifiedwater,Extreme-Temperature Treated Water (Grade 5),0,gregtech,,273,fluid.grade5purifiedwater,1000
f~gregtech~grade6purifiedwater,1000,395,false,fluid/gregtech/grade6purifiedwater.png,grade6purifiedwater,Ultraviolet Treated Electrically Neutral Water (Grade 6),0,gregtech,,273,fluid.grade6purifiedwater,1000
f~gregtech~grade7purifiedwater,1000,396,false,fluid/gregtech/grade7purifiedwater.png,grade7purifiedwater,Degassed Decontaminant-Free Water (Grade 7),0,gregtech,,273,fluid.grade7purifiedwater,1000
f~gregtech~grade8purifiedwater,1000,397,false,fluid/gregtech/grade8purifiedwater.png,grade8purifiedwater,Subatomically Perfect Water (Grade 8),0,gregtech,,273,fluid.grade8purifiedwater,1000
f~gregtech~greensapphirejuice,1000,802,false,fluid/gregtech/greensapphirejuice.png,greensapphirejuice,Green Sapphire Juice,0,gregtech,,295,fluid.greensapphirejuice,1000
f~gregtech~growthmediumraw,1000,520,false,fluid/gregtech/growthmediumraw.png,growthmediumraw,Raw Growth Catalyst Medium,0,gregtech,,295,fluid.growthmediumraw,1000
f~gregtech~growthmediumsterilized,1000,521,false,fluid/gregtech/growthmediumsterilized.png,growthmediumsterilized,Growth Catalyst Medium,0,gregtech,,295,fluid.growthmediumsterilized,1000
f~gregtech~headedbauxiteslurry,1000,800,false,fluid/gregtech/headedbauxiteslurry.png,headedbauxiteslurry,Heated Bauxite Slurry,0,gregtech,,295,fluid.headedbauxiteslurry,1000
f~gregtech~heavyradox,1000,726,false,fluid/gregtech/heavyradox.png,heavyradox,Heavy Radox,0,gregtech,,295,fluid.heavyradox,1000
f~gregtech~helium,-100,115,true,fluid/gregtech/helium.png,helium,Helium,0,gregtech,,295,fluid.helium,200
f~gregtech~helium-3,-100,120,true,fluid/gregtech/helium-3.png,helium-3,Helium-3,0,gregtech,,295,fluid.helium-3,200
f~gregtech~hexachlorodisilane,1000,610,false,fluid/gregtech/hexachlorodisilane.png,hexachlorodisilane,Hexachlorodisilane,0,gregtech,,272,fluid.hexachlorodisilane,1000
f~gregtech~highoctanegasoline,1000,679,false,fluid/gregtech/highoctanegasoline.png,highoctanegasoline,High Octane Gasoline,0,gregtech,,295,fluid.highoctanegasoline,1000
f~gregtech~holywater,1000,186,false,fluid/gregtech/holywater.png,holywater,Holy Water,0,gregtech,,295,fluid.holywater,1000
f~gregtech~hotfryingoil,1000,156,false,fluid/gregtech/hotfryingoil.png,hotfryingoil,Hot Frying Oil,0,gregtech,,400,fluid.hotfryingoil,1000
f~gregtech~hydrochloricacid_gt5u,1000,571,false,fluid/gregtech/hydrochloricacid_gt5u.png,hydrochloricacid_gt5u,Hydrochloric Acid,0,gregtech,,247,fluid.hydrochloricacid_gt5u,1000
f~gregtech~hydrofluoricacid_gt5u,1000,572,false,fluid/gregtech/hydrofluoricacid_gt5u.png,hydrofluoricacid_gt5u,Hydrofluoric Acid,0,gregtech,,190,fluid.hydrofluoricacid_gt5u,1000
f~gregtech~hydrogen,-100,112,true,fluid/gregtech/hydrogen.png,hydrogen,Hydrogen,0,gregtech,,295,fluid.hydrogen,200
f~gregtech~hypochlorousacid,1000,573,false,fluid/gregtech/hypochlorousacid.png,hypochlorousacid,Hypochlorous Acid,0,gregtech,,161,fluid.hypochlorousacid,1000
f~gregtech~impurefranciumsolution,1000,750,false,fluid/gregtech/impurefranciumsolution.png,impurefranciumsolution,Impure Francium Solution,0,gregtech,,295,fluid.impurefranciumsolution,1000
f~gregtech~inactivecosmicsolder,1000,182,false,fluid/gregtech/inactivecosmicsolder.png,inactivecosmicsolder,Inactive Cosmic Solder,0,gregtech,,1000000,fluid.inactivecosmicsolder,1000
f~gregtech~indigo,1000,188,false,fluid/gregtech/indigo.png,indigo,Indigo Dye,0,gregtech,,295,fluid.indigo,1000
f~gregtech~indiumconcentrate,1000,1473,false,fluid/gregtech/indiumconcentrate.png,indiumconcentrate,Indium Concentrate,0,gregtech,,295,fluid.indiumconcentrate,1000
f~gregtech~ironiiichloride,1000,574,false,fluid/gregtech/ironiiichloride.png,ironiiichloride,Iron III Chloride,0,gregtech,,273,fluid.ironiiichloride,1000
f~gregtech~isobutyraldehyde,1000,774,false,fluid/gregtech/isobutyraldehyde.png,isobutyraldehyde,Isobutyraldehyde,0,gregtech,,208,fluid.isobutyraldehyde,1000
f~gregtech~isoprene,1000,575,false,fluid/gregtech/isoprene.png,isoprene,Isoprene,0,gregtech,,129,fluid.isoprene,1000
f~gregtech~isopropylbenzene,1000,549,false,fluid/gregtech/isopropylbenzene.png,isopropylbenzene,Isopropylbenzene,0,gregtech,,177,fluid.isopropylbenzene,1000
f~gregtech~leadzincsolution,1000,1474,false,fluid/gregtech/leadzincsolution.png,leadzincsolution,Lead-Zinc Solution,0,gregtech,,295,fluid.leadzincsolution,1000
f~gregtech~lightlyhydrocracked.butadiene,-100,524,true,fluid/gregtech/lightlyhydrocracked.butadiene.png,lightlyhydrocracked.butadiene,Lightly Hydro-Cracked Butadiene,0,gregtech,,775,fluid.lightlyhydrocracked.butadiene,200
f~gregtech~lightlyhydrocracked.butane,-100,531,true,fluid/gregtech/lightlyhydrocracked.butane.png,lightlyhydrocracked.butane,Lightly Hydro-Cracked Butane,0,gregtech,,775,fluid.lightlyhydrocracked.butane,200
f~gregtech~lightlyhydrocracked.butene,-100,538,true,fluid/gregtech/lightlyhydrocracked.butene.png,lightlyhydrocracked.butene,Lightly Hydro-Cracked Butene,0,gregtech,,775,fluid.lightlyhydrocracked.butene,200
f~gregtech~lightlyhydrocracked.ethane,-100,556,true,fluid/gregtech/lightlyhydrocracked.ethane.png,lightlyhydrocracked.ethane,Lightly Hydro-Cracked Ethane,0,gregtech,,775,fluid.lightlyhydrocracked.ethane,200
f~gregtech~lightlyhydrocracked.ethylene,-100,564,true,fluid/gregtech/lightlyhydrocracked.ethylene.png,lightlyhydrocracked.ethylene,Lightly Hydro-Cracked Ethylene,0,gregtech,,775,fluid.lightlyhydrocracked.ethylene,200
f~gregtech~lightlyhydrocracked.gas,-100,493,true,fluid/gregtech/lightlyhydrocracked.gas.png,lightlyhydrocracked.gas,Lightly Hydro-Cracked Refinery Gas,0,gregtech,,775,fluid.lightlyhydrocracked.gas,200
f~gregtech~lightlyhydrocracked.heavyfuel,-100,499,true,fluid/gregtech/lightlyhydrocracked.heavyfuel.png,lightlyhydrocracked.heavyfuel,Lightly Hydro-Cracked Heavy Fuel,0,gregtech,,775,fluid.lightlyhydrocracked.heavyfuel,200
f~gregtech~lightlyhydrocracked.lightfuel,-100,505,true,fluid/gregtech/lightlyhydrocracked.lightfuel.png,lightlyhydrocracked.lightfuel,Lightly Hydro-Cracked Light Fuel,0,gregtech,,775,fluid.lightlyhydrocracked.lightfuel,200
f~gregtech~lightlyhydrocracked.naphtha,-100,511,true,fluid/gregtech/lightlyhydrocracked.naphtha.png,lightlyhydrocracked.naphtha,Lightly Hydro-Cracked Naphtha,0,gregtech,,775,fluid.lightlyhydrocracked.naphtha,200
f~gregtech~lightlyhydrocracked.propane,-100,587,true,fluid/gregtech/lightlyhydrocracked.propane.png,lightlyhydrocracked.propane,Lightly Hydro-Cracked Propane,0,gregtech,,775,fluid.lightlyhydrocracked.propane,200
f~gregtech~lightlyhydrocracked.propene,-100,594,true,fluid/gregtech/lightlyhydrocracked.propene.png,lightlyhydrocracked.propene,Lightly Hydro-Cracked Propene,0,gregtech,,775,fluid.lightlyhydrocracked.propene,200
f~gregtech~lightlysteamcracked.butadiene,-100,527,true,fluid/gregtech/lightlysteamcracked.butadiene.png,lightlysteamcracked.butadiene,Lightly Steam-Cracked Butadiene,0,gregtech,,775,fluid.lightlysteamcracked.butadiene,200
